F_total_int,F_total_ext,Q_total_int,Q_total_ext,P_mean_int,P_mean_ext,P_max_int,P_max_ext,P_sd_int,P_sd_ext,h_min_int,h_min_ext,h_mean_int,h_mean_ext,h_max_int,h_max_ext,h_sd_int,h_sd_ext
242664.2934321027,384534.8266442,0.0001129860885679,0.0001182532037255,412084.503451774,150729.43457765307,1009882.9285601188,304025.61856751965,423107.9576006578,138993.92962963023,7.553146169436323e-05,5.982137439976847e-05,7.69049282338125e-05,6.12550770314114e-05,7.803556870830618e-05,6.213755193400808e-05,6.221534140893989e-07,4.441039285148768e-07
486924.76172277983,987387.2232469656,4.100456732650962e-05,8.691062171541525e-05,844952.5042647957,402572.79978578544,2081145.2088219293,678068.1150427441,867135.1784575675,321930.71693785494,4.2219715786853295e-05,3.174934372441148e-05,4.504475032732264e-05,3.468542550014899e-05,4.738869688127069e-05,3.651208144838796e-05,1.3109168845900729e-06,9.74010144143814e-07
326513.7436253874,912289.2503215084,6.622457539019612e-05,0.0003225514093651,511175.4182735516,437936.8266584255,1169971.9265932369,1386881.0340564726,519629.9914600958,565012.7384954368,5.31451066605223e-05,6.31336563971417e-05,5.4720182754147534e-05,6.93058522320917e-05,5.604931073650904e-05,7.440141076767193e-05,7.1114417823623e-07,2.6145302184197805e-06
354219.84785096813,885353.8381626931,2.4139262698693877e-05,0.0001004035826596,619498.0283859422,397664.75789027166,1611241.592258012,934560.9557944328,733995.9627569657,409464.8872000768,3.297083665189862e-05,3.690205057440174e-05,3.528514924697175e-05,4.187756115947072e-05,3.748771255430943e-05,4.541697731893265e-05,1.2199969043034997e-06,1.8513833819668855e-06
302042.1920381346,728635.9702748611,3.830930519618815e-05,0.0001808265637789,487660.7706149699,314877.6460115889,938592.083432778,686939.0655818391,431263.0104887395,332827.4541762846,4.292984828467757e-05,4.3816198731177567e-05,4.429259124972792e-05,4.700314145813785e-05,4.528328276113044e-05,4.9232009720583495e-05,5.50087765936139e-07,1.221895322762391e-06
496192.48285410233,1070714.407210652,9.549957639068864e-05,0.0003360575416146,771607.9479052293,499282.4079695413,1747109.4857447091,1345622.9321398998,784622.1682103843,629625.6079512455,5.161518216505466e-05,4.41340917750729e-05,5.412426239357509e-05,5.00789366488401e-05,5.588769084606255e-05,5.448365399433373e-05,1.104153005109846e-06,2.524187260405649e-06
194013.2110999465,435331.70820503024,3.557390678898915e-05,0.0001161724181673,357142.9387428316,183036.0276370344,1245465.562446024,329959.9324773869,516634.6682756295,159524.0646042525,4.98461771181722e-05,4.780161550220197e-05,5.127814978564266e-05,4.908218895275236e-05,5.298411127363804e-05,5.021415221597852e-05,9.031658827462764e-07,4.314452719292575e-07
395318.09948357753,1181736.1123278148,3.0039376583453665e-05,0.0004524782205618,652626.8815540463,497764.189762204,1204879.0233872544,898097.8868280457,534547.4253747187,424401.3620588132,3.5525451560686104e-05,5.575506002430637e-05,3.7248081266785707e-05,6.0878288004549336e-05,3.8342536963285495e-05,6.469226295692025e-05,6.141067992067324e-07,1.880181308857036e-06
244730.1265107632,658851.8093130846,3.0571146850190295e-05,0.0001291949806783,433170.8276117711,269790.00808967295,1236817.3464001792,569786.2193862703,542378.673883861,269144.0187719051,4.698007712243963e-05,5.310995043728062e-05,4.853740220884066e-05,5.565601041298772e-05,5.014642715067417e-05,5.754435122959887e-05,9.14374172638236e-07,9.74741199027214e-07
406246.3785317041,1037716.6889156832,5.243817470980764e-05,0.000339432771271,634756.7640246735,530090.2488656653,1700699.7127728795,1279868.7079888987,743268.5829240377,563855.2240711551,4.550155395146787e-05,5.161202367646867e-05,4.766657359414141e-05,5.866720042905081e-05,4.971494448977591e-05,6.310984371280594e-05,1.1412190276027354e-06,2.6266507058928083e-06
423848.9615914625,1135336.2144977334,1.148646190645138e-05,0.0001077079686842,766344.4282885169,461382.14137975854,2359895.560832388,935561.9865989668,967809.8233863064,430632.2201561134,2.6018728244412457e-05,3.834487129190432e-05,2.9055824700255662e-05,4.273977831763134e-05,3.221898510223014e-05,4.6211787908010064e-05,1.6789348574493684e-06,1.660059258262815e-06
532801.3871498887,1037438.5831427536,0.0001262712616917,5.727674829595015e-05,862865.5447032949,497928.3608557,1635776.6947760675,1535145.959852836,762403.4677788983,605011.9831100564,5.1383577206381926e-05,3.285358217219064e-05,5.399888998789077e-05,4.057878734407318e-05,5.58264019276912e-05,4.805643013833416e-05,1.013155272759037e-06,3.4229388223268225e-06
276902.1930236177,923339.1858181788,3.582356730000779e-05,0.0003304875104193,526943.438257658,421562.4120323679,1324062.7075194158,1462639.9123260293,591348.051231004,612184.3806133396,3.741545533038993e-05,5.714858412798716e-05,3.940282378994305e-05,6.30675478561356e-05,4.101522469141009e-05,6.787944281267821e-05,1.0444480216921777e-06,2.5297900144986283e-06
385306.5707680787,928033.2442020556,3.802668005561798e-05,8.34865189285249e-05,664927.6603167437,425846.8574357357,1406717.788062479,935162.085770782,622257.6500938388,399534.7079482911,4.020612974112584e-05,4.2845725166544056e-05,4.249720091958715e-05,4.694440063983509e-05,4.411437931389784e-05,5.07137949665865e-05,9.284106170371608e-07,1.7665647747688944e-06
413824.585734099,1149259.2288683597,2.192548262637273e-05,0.0001658068880666,700958.9038168226,522127.420191653,1979721.7637049728,1138287.592377333,857296.1174529478,489040.5074431623,3.288717895347848e-05,4.800483060916653e-05,3.549209019483322e-05,5.365179807608767e-05,3.798689189171065e-05,5.7474670445039234e-05,1.463524955568527e-06,2.0266003068117877e-06
401162.6003207412,1177835.6829084733,1.2123678635829224e-05,0.0002167814669164,823450.8240990326,546843.3936639873,2518763.2584011066,2037045.639473166,1017326.7312677328,852251.9359841677,2.7617817999932916e-05,4.491800849933542e-05,3.096271870744554e-05,5.263016834476084e-05,3.464250112955734e-05,5.926046094690436e-05,1.9247543104944714e-06,3.4933266704969564e-06
288186.95658387785,738469.9559164731,1.207127823284213e-05,7.99249721320902e-05,744635.8039253292,355479.1733661597,2508512.572696728,853378.7023417018,960769.7656101784,377083.1144965489,3.1241348458511e-05,3.514172357569924e-05,3.438733122585319e-05,3.974797895733045e-05,3.8405236228836415e-05,4.253136421762208e-05,2.0641462855998763e-06,1.658934497215074e-06
287968.5945955371,803269.2943378767,2.9889583378972352e-05,0.0001728960679357,530933.8246305472,331975.7876341664,1285373.7958951606,562577.2203303375,604825.9191883412,268481.2841512926,3.26249476334573e-05,4.299233233920153e-05,3.4596507322440885e-05,4.578001277316362e-05,3.630938024787795e-05,4.77835855235272e-05,1.0228910769512064e-06,1.0951633512810354e-06
275884.496849539,712699.4711059622,0.0001042148334399,0.0003803485763721,425916.1011975596,345021.8254230734,1021492.4378968028,1213722.105140331,441573.340955957,506309.9775720064,6.653531150252393e-05,7.009524059877884e-05,6.798203467005716e-05,7.46307107511636e-05,6.899931884600561e-05,7.906008660029073e-05,6.163562828533524e-07,2.1022683388542174e-06
282760.142971001,667001.3182382319,7.939962745064446e-05,0.0001054383074683,440019.9175854444,296915.66044379433,885917.7144031696,950560.8305738544,430334.95925132383,410756.1804797063,4.7581400617184965e-05,4.688016992027891e-05,4.886857271755495e-05,5.010678111620401e-05,4.9665632617090894e-05,5.341496180426008e-05,5.287001354680636e-07,1.60415097393391e-06
332560.93691182806,702507.4870142427,9.192571923638282e-05,0.000170682933926,633525.7955098009,308013.7131081717,1988108.878344992,1076724.7917637716,784466.8286368812,459797.5349978656,6.1005729617469065e-05,5.338710127759172e-05,6.342328008683672e-05,5.7740202316152566e-05,6.605349156528925e-05,6.142077113637901e-05,1.342836627407454e-06,1.8756798440406373e-06
342087.4964363438,623226.3311564751,0.0001019192747404,0.0001334076574697,616538.6168214111,274861.73512561823,1469515.6703183742,593832.3600149656,654840.2889665911,287196.4122558212,5.654581651330132e-05,4.241728838819351e-05,5.886660054196937e-05,4.480555798335036e-05,6.068340645832861e-05,4.663247677177094e-05,1.111073666784718e-06,9.397146257120718e-07
510671.2886184587,1054993.1699872117,0.0001246620090061,6.641668459613473e-05,861582.3211695412,438357.3942222248,1741521.03488767,1250195.9351440142,839927.3949091366,547165.5616852059,4.371357210222658e-05,3.196064583747703e-05,4.6580341477419696e-05,3.745621110028676e-05,4.830204859046302e-05,4.2713757642682576e-05,1.173210366196124e-06,2.3796176917614707e-06
142998.50880507624,461024.4864860906,3.5106602635114966e-05,0.0001452598059019,264440.4466779429,189014.41464612068,888753.5649940816,421187.8882986036,367890.7276029311,191911.26939974996,5.480543516565189e-05,6.254458215679632e-05,5.586199965301724e-05,6.534634689506841e-05,5.71203145773833e-05,6.792328169273639e-05,6.921887081265436e-07,1.3201129450031714e-06
442341.2939457684,978982.3648355764,4.15490218866474e-05,0.0001766628150297,829340.7946065121,419221.4841348021,2591853.912052722,881515.7571007952,1025861.073065872,427062.3501462502,4.182826021500824e-05,3.809926307034119e-05,4.502647754400784e-05,4.2196783595401775e-05,4.840237441523661e-05,4.523273235351604e-05,1.7476443667113406e-06,1.5757139014685851e-06
401903.8345844592,742345.2710712707,0.0001457128155066,8.509818914973542e-05,661041.4496555297,325177.46788794827,1493541.0838269892,722891.6788452493,715639.2621507045,345426.0409771429,5.132190174205736e-05,3.5465104892491536e-05,5.3727902823625046e-05,3.894933611605695e-05,5.550684543217759e-05,4.198614347953471e-05,1.074178988856319e-06,1.4361570669178415e-06
477405.8379316593,1102147.6490277017,3.084055562017283e-05,4.672788387307085e-05,781478.718746834,517575.1820340252,1643334.886410746,1836739.6600339464,779871.3642651308,756351.0975357405,2.964251067553447e-05,2.569300765526572e-05,3.237361449034454e-05,3.421972815765579e-05,3.4187683081702736e-05,4.188577594664373e-05,1.099358271144027e-06,3.5639562972969853e-06
453859.925713846,1104090.29402807,2.5662447220189923e-05,0.0001080857126115,848551.5273673773,458517.7867466454,2080017.3800130412,881768.7591327865,975139.7208329672,428211.7231893706,2.6356756339687484e-05,3.068207796051249e-05,2.958824381610973e-05,3.512408251489927e-05,3.24807060856965e-05,3.830612797863425e-05,1.7092917807269511e-06,1.67640691723851e-06
87947.36338794844,519125.4218186141,5.692005312264274e-05,0.0004615194531008,143860.81249261965,237466.06016490425,333806.746449825,521654.9264940473,148387.6969602695,223013.60666137523,7.179433613125236e-05,9.414226075510062e-05,7.226612157397482e-05,9.75917664030546e-05,7.268045761215082e-05,0.0001000011548611,2.1914599407405037e-07,1.2354520924188723e-06
229016.4360131013,892428.0839515716,3.767062004678736e-05,0.0004651411171661,430421.8577088762,377413.52838524216,1254722.8081285662,915551.59537776,529951.2265836404,423089.6660767772,4.670821194652598e-05,7.3018376228568e-05,4.830243787292504e-05,7.812693280766258e-05,4.986439773999179e-05,8.224208421776722e-05,8.717356828793519e-07,2.065413270246085e-06
405837.5482279208,1170596.1406099077,5.4339109918719945e-06,0.0001197403470087,714812.092881151,530347.9728082295,2778809.6696581966,1518650.4866996664,1046966.351461331,672400.6722250076,2.106263167085555e-05,3.770606712176726e-05,2.3961787872293383e-05,4.455051763528575e-05,2.7953054289798956e-05,4.928027315564703e-05,1.8835616265766613e-06,2.751482990516109e-06
377058.9577835309,817504.0443447491,4.378839718701206e-05,8.175839816271071e-05,570261.1210523318,347401.5197842229,1310315.0783032558,814762.4446586773,578293.4652904655,362085.4049645183,4.4740821327754894e-05,3.9335373517023465e-05,4.664108928060906e-05,4.301306282003238e-05,4.80248656454673e-05,4.630186216203634e-05,7.840874786482359e-07,1.4672667062472776e-06
190338.7131997553,457635.7805155135,5.146472803990672e-05,0.0001206058857818,310714.585175741,198148.7818351481,663176.0520257228,424407.50341086666,317137.94460652827,203641.006462106,4.713925522451212e-05,4.7126427386462384e-05,4.814299900512807e-05,4.873847426282211e-05,4.8838784072001e-05,5.021996970456222e-05,4.4890207020249714e-07,7.158934810357396e-07
366174.4443213014,1200158.2307036372,3.887598371380655e-06,0.0002181271937534,797311.3849409386,480495.4406940737,2808482.098156509,972756.9032260196,1087044.0630826736,448018.779760959,2.0224210451917084e-05,4.755925085517712e-05,2.3347898017691376e-05,5.2521939751157386e-05,2.7357826337136062e-05,5.643757348462034e-05,2.131076516160384e-06,2.0305752774381757e-06
416682.9738260912,1007821.8415645869,9.653648605556912e-06,8.173621535299327e-05,863299.9119160321,428804.31443924026,2618473.69561302,866197.316866207,1029156.6180116348,420643.98272646713,2.5270739525955363e-05,2.823367553279492e-05,2.87524737438402e-05,3.262715835023581e-05,3.2761095076887546e-05,3.567099784353216e-05,2.0067857987285702e-06,1.5870948940823006e-06
361127.2050072758,578644.3728966179,0.0001679431340201,9.38219794263385e-05,608977.6320957065,245352.22025125756,1141829.334757667,495995.5740925784,530601.1503192906,240683.7849431749,6.100422678356159e-05,3.988891746316373e-05,6.293229355980155e-05,4.167577586478114e-05,6.390706869294407e-05,4.348211835443777e-05,6.500556728978831e-07,8.155815508765598e-07
360993.4563653711,901916.99225965,4.024151838372847e-05,0.0001864385908284,584033.5327703559,429415.4119917878,1204677.479696799,1131975.2713804252,577825.3464517316,532905.3610351299,3.420032499864556e-05,3.7574567887570935e-05,3.60350834523129e-05,4.2785935787633714e-05,3.72036059145128e-05,4.657170645979445e-05,7.666965956023736e-07,2.1938499186547434e-06
332999.27895747725,950425.8743000427,0.0001082482392917,0.0005113782246402,585992.2135004831,392384.62584660336,1308066.1549922414,697499.1214425403,627716.303530743,334347.3152231742,4.750815946989449e-05,6.142020951359672e-05,4.963248715080555e-05,6.50998807934147e-05,5.110725080089758e-05,6.833287100096277e-05,9.520252012644264e-07,1.551650852167444e-06
263606.155504768,705234.007914242,8.375669846445666e-05,0.0001555414098692,401137.75602822873,326376.43754111906,695471.3181479432,815285.8660919862,335492.2564414959,334177.13881741854,4.959855967848858e-05,5.332663995791713e-05,5.05659073629771e-05,5.906133799683501e-05,5.10832868801238e-05,6.31509130376764e-05,3.06399594286616e-07,2.152277450141401e-06
396696.2739264462,835051.7272960311,4.131334965781474e-05,0.0001187021152502,626482.4551731081,346122.69578750734,1498686.2960586874,665818.43399513,657950.7062355354,323336.8345631984,4.4107026507877805e-05,3.730681520037736e-05,4.614733451919323e-05,4.017014399092859e-05,4.7742572213160384e-05,4.242752735661733e-05,9.268945719844078e-07,1.0582675315315042e-06
176466.23398896083,538721.8453266283,7.892632750072647e-05,0.0005775305609872,286509.81095316046,217898.62113488428,783836.1756850894,378115.02690370433,337943.5012579766,180552.09797577024,6.958291722805315e-05,7.875002030130038e-05,7.058589723375104e-05,8.04967979956191e-05,7.149228667403321e-05,8.197112394237006e-05,5.339087241330145e-07,6.711934238747155e-07
324304.7308856356,885207.5426537349,3.770617948918776e-05,0.0001117384004881,522649.3951875275,361629.8009053972,947100.3928659924,1069377.6628387282,450643.2530469027,469945.3168118989,3.567062526258459e-05,4.425520384606212e-05,3.706597619755939e-05,4.869098463017046e-05,3.783908481300857e-05,5.267080908212331e-05,4.752449568447421e-07,2.001406019069572e-06
243517.8973522036,412319.1818163098,0.0001394814416955,8.732664379627041e-05,415262.8830854129,188072.17681941163,899824.2846287055,657778.2280024684,419150.831352434,273759.814604016,6.477390260012357e-05,5.061794889310694e-05,6.619549981465085e-05,5.2967980625768335e-05,6.71903393266086e-05,5.502700411398252e-05,6.075340381963739e-07,1.1092560608042182e-06
176885.67879367727,438897.99426807393,4.393100348316824e-05,0.0002276271190261,441105.6103198003,196042.2302794019,1539744.1879067863,431528.3434249348,587420.3646174431,208719.6582336551,5.87506531369828e-05,5.946126460538411e-05,6.062031807336334e-05,6.13617289015676e-05,6.303106947464765e-05,6.277086326102417e-05,1.2444132610278623e-06,7.316934684495462e-07
259468.42616892917,693051.646238119,4.989729793488981e-05,0.000142472330857,470974.0261877458,279561.87973502296,1073543.8296174991,588776.0661771666,473178.5221951253,276836.68051100604,4.686819731593877e-05,5.255513140714184e-05,4.86657150139957e-05,5.558929369976377e-05,4.9973188629260165e-05,5.78389619363635e-05,8.199573749046595e-07,1.137648221267598e-06
