l_r_i;l_r_e;n_nerv_ang;esp_nerv_ang;esp_base_pad;CO2_emission;Pump_power;Cool_power;Elastic_energy
0,9847171337224891;0,5205925184997464;17,0;0,05200958830440442;0,09577557181535434;130490,65246229534;1001,7320679327347;851,4722577411703;9,004116423385945
1,0723795217950949;0,49137086313485606;15,0;0,06361436434595809;0,059904728823513484;126852,17525479151;1027,109931806993;873,0434420215382;9,372422979970137
0,7630612164000561;1,0636962334338305;15,0;0,06019527726761332;0,062240380825398414;126486,92841572591;649,3644623972082;551,9597920974913;9,119727236760511
1,2093547629251375;0,7005535296407911;13,0;0,0545717757303563;0,08410057582642397;126829,8054978679;776,7850792042527;660,2673173236128;9,82398048273249
1,151749919578501;0,7699920944859633;21,0;0,04000421441975642;0,09682463190614304;130085,27948542805;727,4889355013579;618,3655951761524;8,781842088972727
0,7789463615616087;0,4893717299914907;22,0;0,06212819667298099;0,04757748247995713;130685,34326532389;1061,2369659315455;902,0514207835843;8,384558655761992
0,9763799366290881;0,7421909467930883;19,0;0,05715489527153308;0,09278057470683451;132587,87035137624;766,5174420788395;651,5398257669788;8,189925865893377
1,3448925644428547;1,4031415644958605;22,0;0,05884142323149548;0,1003224079132244;136074,55224072587;454,52261347195;386,3442214511564;7,580417721486895
1,313884413429032;1,1146721879311894;16,0;0,0546944482568621;0,05589496273358234;125341,25563224962;548,4931888996343;466,2192105646878;8,775358073834832
1,2041744813906328;1,0808154368480722;20,0;0,03834168981273921;0,08172040602602944;127235,41672982398;567,2389413866422;482,15310017864437;9,272289604567494
0,27973052916920293;0,9703123452802047;20,0;0,061465963940674974;0,11733680344254413;137400,01468382287;936,9693521147883;796,42394924283;8,056013800996242
1,3608454810096322;0,46141817391205564;12,0;0,04621246965199726;0,0660743984739695;122544,04091262713;1067,3905741530318;907,2819880292153;10,587769768820829
0,4610628079094418;0,43277724946066976;16,0;0,041389049501842544;0,05511617751449262;122508,24891462481;1289,609351273503;1096,1679447721247;9,701681161797715
1,155002932842177;0,3919285929101364;20,0;0,02277390040442745;0,08458979330386455;123739,61471456081;1248,0834827575673;1060,8709603418713;11,036891477177116
1,4121920810081814;1,1222994844230896;21,0;0,032160363608215406;0,04363823533042564;121224,29732019608;541,6437130155357;460,3971560632041;10,013357579118844
0,5600011851249274;0,48458459381846375;16,0;0,062382941086325736;0,09283717995203361;131516,05607654856;1126,9935553017015;957,9445186765671;8,125783101449526
1,4449480836175976;0,9683461906669761;13,0;0,039281092236219464;0,06029674975751345;121233,40569817672;595,6518204377912;506,3040473721047;10,863586128034894
0,9337960417355617;1,4738657371973347;11,0;0,023713427521989364;0,09508101111016914;122759,99286645952;511,73824610199404;434,9775091866896;12,266687244511566
1,496991283184749;1,3377443387092847;20,0;0,05960170241643645;0,07035347662777137;131150,39531675144;461,02576965106107;391,87190420340073;8,370032064755046
1,0569102169297269;1,4280443105874356;12,0;0,05511861103281403;0,09892320514181462;128177,32899933195;504,83840318048186;429,11264270334095;9,40289507607213
1,2205661131241303;0,2836862051901073;21,0;0,019326516056420828;0,07903505773844613;122379,88613715775;1658,3895563828605;1409,6311229240926;11,421636095162695
0,5467061888325149;1,1276054172376202;16,0;0,049229957202871995;0,06630074246955697;125530,55261791729;690,9939983098174;587,3448985632101;8,876538622276795
1,120164613295819;0,8013982224735376;14,0;0,03754602944790815;0,09256379574680684;125670,19130712717;710,5066039735972;603,9306133775559;10,25461336852199
0,9476583602005075;0,45100999212148196;15,0;0,015732914370139836;0,0876563422975967;121435,08151121227;1107,7963054331833;941,6268573269977;12,402829853094937
0,2535633968371793;1,3654845149785997;12,0;0,05332375110726793;0,11749483249360257;130388,14376366888;889,1279332755969;755,7587432840108;9,628687614804782
0,6740367217450765;0,9854534151790673;17,0;0,05785567312341963;0,04886537330584382;125873,98042402502;696,8611014049861;592,3319332528309;9,118620782600653
0,6878822952428498;0,5263340953090743;11,0;0,04438336694466898;0,10142342993089892;126399,86953526257;1014,77854632697;862,5617123670659;10,722033063799843
1,018187922406597;1,2296210492818598;19,0;0,06457959821956298;0,04187793427518709;128201,62007027073;542,562881352276;461,1784491494312;8,586856742226903
